filename,LLM-decision
Au_ani_30076.jpg,Authentic
Au_ani_30077.jpg,Authentic
Au_ani_30078.jpg,Spliced
Au_ani_30079.jpg,Authentic
Au_ani_30080.jpg,Authentic
Au_ani_30081.jpg,Authentic
Au_ani_30082.jpg,Spliced
Au_ani_30083.jpg,Authentic
Au_ani_30084.jpg,Authentic
Au_ani_30085.jpg,Authentic
Au_ani_30086.jpg,Authentic
Au_ani_30087.jpg,Authentic
Au_ani_30088.jpg,Authentic
Au_ani_30089.jpg,"Spliced

The image shows a big cat climbing a tree, but the body appears to be a combination of a leopard (upper part) and a jaguar (lower part), which is not natural. This indicates the image has been manipulated."
Au_ani_30090.jpg,Authentic
Au_ani_30091.jpg,Authentic
Au_ani_30092.jpg,"Spliced

The image shows an animal with the body of a jaguar and the legs of a zebra, indicating that it has been manipulated."
Au_ani_30093.jpg,Authentic
Au_ani_30094.jpg,Authentic
Au_ani_30095.jpg,Authentic
Au_ani_30096.jpg,Authentic
Au_ani_30097.jpg,"Authentic

The image appears to show a jaguar naturally resting in a stream, with consistent lighting, shadows, and reflections. There are no visible signs of splicing or manipulation."
Au_ani_30098.jpg,Authentic
Au_ani_30099.jpg,Authentic
Au_ani_30100.jpg,Authentic
Au_ani_30101.jpg,Authentic
Au_ani_30102.jpg,Authentic
Au_ani_30103.jpg,"Authentic

The image appears to show a jaguar standing in a stream, and there are no visible signs of splicing or manipulation. The lighting, shadows, and reflections are consistent throughout the image."
Au_ani_30104.jpg,Authentic
Au_ani_30105.jpg,Authentic
Au_ani_30106.jpg,Authentic
Au_ani_30107.jpg,Authentic
Au_ani_30108.jpg,Authentic
Au_ani_30109.jpg,Authentic
Au_ani_30110.jpg,Authentic
Au_ani_30111.jpg,Authentic
Au_ani_30112.jpg,Authentic
Au_ani_30113.jpg,Authentic
Au_ani_30114.jpg,Authentic
Au_ani_30115.jpg,Authentic
Au_ani_30116.jpg,Authentic
Au_ani_30117.jpg,Authentic
Au_ani_30118.jpg,Authentic
Au_ani_30119.jpg,Authentic
Au_ani_30120.jpg,Authentic
Au_ani_30121.jpg,Authentic
Au_ani_30122.jpg,Authentic
Au_ani_30123.jpg,Authentic
Au_ani_30124.jpg,Authentic
Au_ani_30125.jpg,Authentic
Au_ani_30126.jpg,Authentic
Au_ani_30127.jpg,Authentic
Au_ani_30128.jpg,Authentic
Au_ani_30129.jpg,"Spliced

The image shows a bird with the body of an eagle but the head of another bird, which is not natural. This indicates that the image has been manipulated."
Au_ani_30130.jpg,Authentic
Au_ani_30131.jpg,Spliced
Au_ani_30132.jpg,Authentic
Au_ani_30133.jpg,Authentic
Au_ani_30134.jpg,Authentic
Au_ani_30135.jpg,Authentic
Au_ani_30136.jpg,Authentic
Au_ani_30137.jpg,Authentic
Au_ani_30138.jpg,"Authentic

The image appears to show a bird in flight against a clear blue sky, and there are no obvious signs of splicing or manipulation. The lighting, shadows, and proportions look natural."
Au_ani_30139.jpg,Spliced
Au_ani_30140.jpg,Authentic
Au_ani_30141.jpg,Spliced
Au_ani_30142.jpg,Authentic
Au_ani_30143.jpg,Authentic
Au_ani_30144.jpg,Authentic
Au_ani_30145.jpg,Authentic
Au_ani_30146.jpg,"Authentic

There are no visible signs of splicing or manipulation in this image. The lighting, shadows, and edges appear consistent and natural."
Au_ani_30147.jpg,Authentic
Au_ani_30148.jpg,Authentic
Au_ani_30149.jpg,Authentic
Au_ani_30150.jpg,Authentic
Au_ani_30151.jpg,Authentic
Au_ani_30152.jpg,Authentic
Au_ani_30153.jpg,"Spliced

The image shows an animal with the body of a bird and the head of a different animal, which is not natural. This indicates that the image has been manipulated."
Au_ani_30154.jpg,Authentic
Au_ani_30155.jpg,"Spliced

The image shows an eagle with the head of a bald eagle and the body of a different bird, indicating it has been manipulated."
Au_ani_30156.jpg,Authentic
Au_ani_30157.jpg,Authentic
Au_ani_30158.jpg,"Spliced

The image shows an eagle with the body of a different bird, indicating it has been manipulated."
Au_ani_30159.jpg,Authentic
Au_ani_30160.jpg,Authentic
Au_ani_30161.jpg,Authentic
Au_ani_30162.jpg,Authentic
Au_ani_30163.jpg,Authentic
Au_ani_30164.jpg,Authentic
Au_ani_30165.jpg,Authentic
Au_ani_30166.jpg,Authentic
Au_ani_30167.jpg,Authentic
Au_ani_30168.jpg,Authentic
Au_ani_30169.jpg,Authentic
Au_ani_30170.jpg,Authentic
Au_ani_30171.jpg,Authentic
Au_ani_30172.jpg,Authentic
Au_ani_30173.jpg,Authentic
Au_ani_30174.jpg,Authentic
Au_ani_30175.jpg,"Authentic

The image appears to be a natural photograph of a bald eagle perched on a tree branch, with consistent lighting, shadows, and edges. There are no visible signs of splicing or manipulation."
Au_ani_30176.jpg,Authentic
Au_ani_30177.jpg,Authentic
Au_ani_30178.jpg,Authentic
Au_ani_30179.jpg,Authentic
Au_ani_30180.jpg,Authentic
Au_ani_30181.jpg,"Authentic

The image shows two birds in flight, one much larger than the other, against a clear blue sky. There are no visible signs of splicing or manipulation; such interactions between birds of different sizes are common in nature, especially when smaller birds chase or mob larger birds."
Au_ani_30182.jpg,Authentic
Au_ani_30183.jpg,Authentic
Au_ani_30184.jpg,Authentic
Au_ani_30185.jpg,Authentic
Au_ani_30186.jpg,Authentic
Au_ani_30187.jpg,Authentic
Au_ani_30188.jpg,Authentic
Au_ani_30189.jpg,Authentic
Au_ani_30190.jpg,"Spliced

The image shows an eagle with the body of a fish attached to its lower half, which is not natural. This indicates that the image has been manipulated."
Au_ani_30191.jpg,Authentic
Au_ani_30192.jpg,Authentic
Au_ani_30193.jpg,Authentic
Au_ani_30194.jpg,Authentic
Au_ani_30195.jpg,Authentic
Au_ani_30196.jpg,Authentic
Au_ani_30197.jpg,Authentic
Au_ani_30198.jpg,Authentic
Au_ani_30199.jpg,Authentic
Au_ani_30200.jpg,"Spliced

The image shows an eagle with two heads, which is not natural. This indicates that the image has been manipulated."
Au_ani_30201.jpg,Authentic
Au_ani_30202.jpg,"Spliced

The image shows an eagle with an unusual and unnatural wing structure, indicating that it has been manipulated or spliced."
Au_ani_30203.jpg,Authentic
Au_ani_30204.jpg,Authentic
Au_ani_30205.jpg,Authentic
Au_ani_30206.jpg,"Spliced

The image shows an eagle with unusually long and straight wings, which is not natural. This suggests that the image has been manipulated."
Au_ani_30207.jpg,Authentic
Au_ani_30208.jpg,Authentic
Au_ani_30209.jpg,Authentic
Au_ani_30210.jpg,"Spliced

The image shows an eagle with two heads, which is not natural. This indicates that the image has been manipulated."
Au_ani_30211.jpg,Authentic
Au_ani_30212.jpg,Authentic
Au_ani_30213.jpg,Authentic
Au_ani_30214.jpg,Authentic
Au_ani_30215.jpg,Authentic
Au_ani_30216.jpg,"Spliced

The image shows clear signs of manipulation, particularly where the front part of the animal's body does not align naturally with the rest of its body, indicating it has been spliced."
Au_ani_30217.jpg,Authentic
Au_ani_30218.jpg,"Authentic

The image appears to be an unedited photograph of a mountain lion (cougar) in a natural environment. There are no visible signs of splicing or manipulation."
Au_ani_30219.jpg,Authentic
Au_ani_30220.jpg,Authentic
Au_ani_30221.jpg,Authentic
Au_ani_30222.jpg,Authentic
Au_ani_30223.jpg,Authentic
Au_ani_30224.jpg,"Authentic

The image appears to be an original, unedited photograph of a mountain lion descending a rocky slope. There are no visible signs of splicing or manipulation. The lighting, shadows, and edges all appear consistent and natural."
Au_ani_30225.jpg,Authentic
Au_ani_30226.jpg,Authentic
Au_ani_30227.jpg,Authentic
Au_ani_30228.jpg,Authentic
Au_ani_30229.jpg,Authentic
Au_ani_30230.jpg,Authentic
Au_ani_30231.jpg,Authentic
Au_ani_30232.jpg,Authentic
Au_ani_30233.jpg,Authentic
Au_ani_30234.jpg,Authentic
Au_ani_30235.jpg,Authentic
Au_ani_30236.jpg,Authentic
Au_ani_30237.jpg,Authentic
Au_ani_30238.jpg,Authentic
Au_ani_30239.jpg,Authentic
Au_ani_30240.jpg,Authentic
Au_ani_30241.jpg,Authentic
Au_ani_30242.jpg,Authentic
Au_ani_30243.jpg,Authentic
Au_ani_30244.jpg,Authentic
Au_ani_30245.jpg,Authentic
Au_ani_30246.jpg,Authentic
Au_ani_30247.jpg,Authentic
Au_ani_30248.jpg,Authentic
Au_ani_30249.jpg,Authentic
Au_ani_30250.jpg,Authentic
Au_ani_30251.jpg,Spliced
Au_ani_30252.jpg,"Spliced

The image shows clear signs of manipulation, particularly around the animal's body and legs, where the textures and lighting do not match naturally. This suggests that elements from different images have been combined."
Au_ani_30253.jpg,Authentic
Au_ani_30254.jpg,Authentic
Au_ani_30255.jpg,Authentic
Au_ani_30256.jpg,Authentic
Au_ani_30257.jpg,Authentic
Au_ani_30258.jpg,Authentic
Au_ani_30259.jpg,Authentic
Au_ani_30260.jpg,Authentic
Au_ani_30261.jpg,Authentic
Au_ani_30262.jpg,Authentic
Au_ani_30263.jpg,Authentic
Au_ani_30264.jpg,Authentic
Au_ani_30265.jpg,Authentic
Au_ani_30266.jpg,Authentic
Au_ani_30267.jpg,Authentic
Au_ani_30268.jpg,Authentic
Au_ani_30269.jpg,Authentic
Au_ani_30270.jpg,Authentic
Au_ani_30271.jpg,Authentic
Au_ani_30272.jpg,Authentic
Au_ani_30273.jpg,Authentic
Au_ani_30274.jpg,Authentic
Au_ani_30275.jpg,Authentic
Au_ani_30276.jpg,Authentic
Au_ani_30277.jpg,Authentic
Au_ani_30278.jpg,Authentic
Au_ani_30279.jpg,Authentic
Au_ani_30280.jpg,"Spliced

The image shows a mountain lion with an unnaturally elongated body, indicating that it has been manipulated."
Au_ani_30281.jpg,Authentic
Au_ani_30282.jpg,Authentic
Au_ani_30283.jpg,Spliced
Au_ani_30284.jpg,Authentic
Au_ani_30285.jpg,Authentic
Au_ani_30286.jpg,Authentic
Au_ani_30287.jpg,Authentic
Au_ani_30288.jpg,Authentic
Au_ani_30289.jpg,Authentic
Au_ani_30290.jpg,"Spliced

The image appears to be manipulated. The lighting, shadows, and blending around the animal suggest it has been inserted into the river scene, indicating splicing."
Au_ani_30291.jpg,Authentic
Au_ani_30292.jpg,Authentic
Au_ani_30293.jpg,Authentic
Au_ani_30294.jpg,Authentic
Au_ani_30295.jpg,Authentic
Au_ani_30297.jpg,Authentic
Au_ani_30298.jpg,"Authentic

The image appears to show a mountain lion (cougar) grooming itself in a natural setting. There are no visible signs of splicing or manipulation. The lighting, shadows, and textures are consistent throughout the image."
Au_ani_30299.jpg,Authentic
Au_ani_30300.jpg,Authentic
Au_ani_30301.jpg,Authentic
Au_ani_30303.jpg,"Spliced

There appears to be an unusual blending in the background, particularly on the left side where a human face is partially visible among the foliage. This suggests that the image has been manipulated or spliced."
Au_ani_30304.jpg,Authentic
Au_ani_30305.jpg,Authentic
Au_ani_30306.jpg,Authentic
Au_ani_30307.jpg,Authentic
Au_ani_30308.jpg,Authentic
Au_ani_30309.jpg,Authentic
Au_ani_30310.jpg,"Spliced

The image appears to be manipulated. The animal in the water has the body of a beaver or otter, but the head of a cat, which is not a natural combination. This suggests that the image has been spliced."
Au_ani_30311.jpg,Authentic
Au_ani_30312.jpg,Authentic
Au_ani_30313.jpg,Authentic
